run_id,model,draw,N,policy,corpus,baseline_hash,map_hash,nll,ppl,delta_nll,relative_ppl,ci_low,ci_high,valid_tokens,doc_count,status,bootstrap_repeats,ci_status,source
llama8b/draw1/kl_matched/wiki,llama8b,draw1,16,kl_matched,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,db3685e202019254cf8218abf703e2c2ec5de8a137997048d0e4ed13e212370e,1.9229928100025138,6.841402879882736,-0.004957120491356992,-0.0049448542463621965,-0.006436540906853988,-0.0035358203633627195,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/t2_llama_draw1_attempt1/ppl/ppl_report.json
llama8b/draw2/ce_natural/wiki,llama8b,draw2,16,ce_natural,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,6239a867c5dbc16f49cc45a1f4c830fd8ad0d9d51635170809363d81f0fb3fc8,1.922475369806296,6.837863778749721,-0.005474560687574792,-0.005459602589001701,-0.007493278315589602,-0.003531888615511858,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw2_attempt1/ppl/ppl_report.json
llama8b/draw2/kl_natural/wiki,llama8b,draw2,16,kl_natural,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,ba3ca9eb71e333bf6bd380a3e50628dc6d4dae87725ce130c0f5935bdbf7e61d,1.9386627048102132,6.9494512860349875,0.010712774316342433,0.010770361539047075,0.00822569520859942,0.013187169530291473,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw2_attempt1/ppl/ppl_report.json
llama8b/draw2/joint/wiki,llama8b,draw2,16,joint,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,c2794fb464c182e6b400118fed73ff5a2720fedc65dd1250b4d8a28a0f18a92a,1.9235518436858836,6.845228523766357,-0.004398086807987145,-0.0043884293874473165,-0.006088895635037239,-0.002912440927650678,288627,53,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V50_ppl_draws_llama8b_attempt1/ppl/ppl_report.json
llama8b/draw2/ce_matched/wiki,llama8b,draw2,16,ce_matched,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,41e4d1a4020caf52e970fce54e11488aa9c8ed5fb07139d5ffa6e689a5022eeb,1.9236843880499128,6.8461358803588475,-0.004265542443957937,-0.004256457939157719,-0.005996038562126349,-0.002563595455308145,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw2_attempt1/ppl/ppl_report.json
llama8b/draw2/kl_matched/wiki,llama8b,draw2,16,kl_matched,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,8a856ccd9fd527ec4b5357f275ece487abbc3d1e530d3cddb4a9c9696b3c73b9,1.9233139920486644,6.843600568568419,-0.004635938445206378,-0.004625209069218154,-0.00654822846240991,-0.002876390162627447,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw2_attempt1/ppl/ppl_report.json
llama8b/draw3/ce_natural/wiki,llama8b,draw3,16,ce_natural,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,06e6b71879969ad1522a30dd257faf4804bb4303523916c0191b9b40350dac72,1.9226543487845478,6.839087722149069,-0.005295581709322983,-0.0052815848346002454,-0.006937825651336732,-0.0035967656827583187,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw3_attempt1/ppl/ppl_report.json
llama8b/draw3/kl_natural/wiki,llama8b,draw3,16,kl_natural,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,f836ca43695c6e7e335ccbbae6a2ba71143559cd5db264a38182758a87a3174d,1.938294496657734,6.946892912452123,0.010344566163863256,0.010398256161964868,0.007793270575361172,0.012900491731216967,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw3_attempt1/ppl/ppl_report.json
llama8b/draw3/joint/wiki,llama8b,draw3,16,joint,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,d18b5356f29f43d3ec304f9d29cf847a4b783e34a8677ed3a5c4b41901b870a9,1.9240166581857276,6.848411024817969,-0.00393327230814311,-0.003925547124354212,-0.006273748025544673,-0.0018053057467049293,288627,53,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V50_ppl_draws_llama8b_attempt1/ppl/ppl_report.json
llama8b/draw3/ce_matched/wiki,llama8b,draw3,16,ce_matched,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,8f9f8cb90452fafc2d23e09c7e912aa2295e50fc551aad96e0710ec371535e6d,1.923433334561537,6.844417349794762,-0.004516595932333667,-0.004506411451756229,-0.0063043758232145695,-0.002826750368058573,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw3_attempt1/ppl/ppl_report.json
llama8b/draw3/kl_matched/wiki,llama8b,draw3,16,kl_matched,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,fcd4305bc27c9b5bca12f5037f946593168b879067d5ce8b34f8756228122fe0,1.9232163413750736,6.842932318991154,-0.004733589118797177,-0.004722403342407488,-0.006335741467239997,-0.003236527447176839,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw3_attempt1/ppl/ppl_report.json
llama8b/draw4/ce_natural/wiki,llama8b,draw4,16,ce_natural,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,41cb693d9fc9c1ecb5d355bd548b12e92f66e483365eb3958860f6c59f1e3e0b,1.9227102026239657,6.83946972212445,-0.005239727869905009,-0.005226024440357271,-0.007167041929792029,-0.0033786210563020234,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw4_attempt1/ppl/ppl_report.json
llama8b/draw4/kl_natural/wiki,llama8b,draw4,16,kl_natural,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,bbb3713f7e4fecb3d4920c235dc81271dc4822ae30cd342138f3d0017b90fcb9,1.9423384144638585,6.9750424552553,0.014388483969987709,0.014492496467455304,0.012082659194710455,0.016758461599075045,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw4_attempt1/ppl/ppl_report.json
llama8b/draw4/joint/wiki,llama8b,draw4,16,joint,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,0835108d890446b115b18b70c4c2a3e617a352a27027d6bd64cfcb3a4407b7e0,1.9226739542877813,6.839221807219919,-0.005275976206089439,-0.005262082688321183,-0.006793044529275516,-0.0038170807119373546,288627,53,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V50_ppl_draws_llama8b_attempt1/ppl/ppl_report.json
llama8b/draw4/ce_matched/wiki,llama8b,draw4,16,ce_matched,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,d5281e805b9cc2f63dde27fef62c2c4ca3688b9bc2e70cf60e1537a0fa48b947,1.9229887458659225,6.841375075543456,-0.004961184627948256,-0.004948898278172625,-0.006612435609408257,-0.0032274754595586997,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw4_attempt1/ppl/ppl_report.json
llama8b/draw4/kl_matched/wiki,llama8b,draw4,16,kl_matched,wiki,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,11a4b5634ca2de4ad4b22cf498effd2d61020c924d6aa3e51f0a0c0b4b6766e0,1.922747888116198,6.839727475764292,-0.005202042377672855,-0.005188535187032524,-0.007220714921525251,-0.0031931971189158425,288627,53,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw4_attempt1/ppl/ppl_report.json
llama8b/baseline/c4,llama8b,shared,16,baseline,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,,2.2849675731264973,9.825367612898912,0.0,0.0,0.0,0.0,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V31_ppl_primary_llama8b_attempt1/ppl/ppl_report.json
llama8b/seed0/ce_natural/c4,llama8b,seed0,16,ce_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,6bfef3f5ea8bd5f81a4a1b6efc52aaf4cdcaa21e9cf4886f50e2c239b6c246f9,2.2791199743967763,9.768080465094643,-0.005847598729721071,-0.0058305348014726305,-0.008526724687440734,-0.0037057913268237165,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V42_ppl_controls_llama8b_attempt1/ppl/ppl_report.json
llama8b/seed0/kl_natural/c4,llama8b,seed0,16,kl_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,aa26bd08cd8b13e32d050d16d6e3720546ffa84243512f65d4cde5ee1f89831d,2.302466216009523,9.998811300810662,0.017498642883025717,0.017652641076151568,0.013872378838034372,0.02079875017523411,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V42_ppl_controls_llama8b_attempt1/ppl/ppl_report.json
llama8b/seed0/joint/c4,llama8b,seed0,16,joint,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,6d6bacbb67606f69fe33d7ef1d63e71c1596f3aa0c8eaa6b97c01f98c5b85595,2.279946971868065,9.776161984175948,-0.0050206012584324,-0.005008019105398905,-0.006687402115919006,-0.0034885819705133604,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V31_ppl_primary_llama8b_attempt1/ppl/ppl_report.json
llama8b/seed0/ce_matched/c4,llama8b,seed0,16,ce_matched,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,2.280583563671595,9.782387390076005,-0.004384009454902138,-0.004374413713180719,-0.005766567293216951,-0.0031657223927031653,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_followup_20260917T090438Z/runs/F21_full_llama8b_attempt2/ppl/ppl_report.json
llama8b/seed0/kl_matched/c4,llama8b,seed0,16,kl_matched,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,2.279353600139616,9.770362806745922,-0.005613972986881155,-0.005598244088168192,-0.007442734648710247,-0.003970218565406303,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_followup_20260917T090438Z/runs/F21_full_llama8b_attempt2/ppl/ppl_report.json
llama8b/draw1/ce_natural/c4,llama8b,draw1,16,ce_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,90f4ba1bff3f7dbbb201868030baea7dfae0cef267ed40c4e6e99d10deccd661,2.279679622814026,9.773548685864327,-0.005287950312471423,-0.005273993714653176,-0.006961973503265962,-0.003868868843740503,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/t2_llama_draw1_attempt1/ppl/ppl_report.json
llama8b/draw1/kl_natural/c4,llama8b,draw1,16,kl_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,640264a1b6ab48da7fcf8fa82dcfe2ddc0630cf3afc5e23c4e548bcb9e69ec4d,2.291250962698765,9.887298589770776,0.006283389572267595,0.006303171475289982,0.0028822371502047585,0.008992799917932946,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/t2_llama_draw1_attempt1/ppl/ppl_report.json
llama8b/draw1/joint/c4,llama8b,draw1,16,joint,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,e42a0d9861e7f6d7d20ed28f931b8cb22d64b13a0c2b4fe397f916485123ef08,2.278863788013295,9.76557833640607,-0.00610378511320242,-0.00608519485971695,-0.008705704832724648,-0.00410704385110492,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V50_ppl_draws_llama8b_attempt1/ppl/ppl_report.json
llama8b/draw1/ce_matched/c4,llama8b,draw1,16,ce_matched,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,d15ef626a9d3c02b2dba32085615bdb7e62a067781bb83193581cac2fc998898,2.2791412154453803,9.768287951570178,-0.005826357681117056,-0.005809417375264377,-0.007877292903830668,-0.004129017803044059,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/t2_llama_draw1_attempt1/ppl/ppl_report.json
llama8b/draw1/kl_matched/c4,llama8b,draw1,16,kl_matched,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,db3685e202019254cf8218abf703e2c2ec5de8a137997048d0e4ed13e212370e,2.2791001564657094,9.767886883867527,-0.0058674166607879386,-0.005850236988173786,-0.008233097732026328,-0.0038982081234082105,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/t2_llama_draw1_attempt1/ppl/ppl_report.json
llama8b/draw2/ce_natural/c4,llama8b,draw2,16,ce_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,6239a867c5dbc16f49cc45a1f4c830fd8ad0d9d51635170809363d81f0fb3fc8,2.27840475807339,9.76109667225688,-0.006562815053107407,-0.00654132681586972,-0.009577691264590604,-0.0042498677263520645,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw2_attempt1/ppl/ppl_report.json
llama8b/draw2/kl_natural/c4,llama8b,draw2,16,kl_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,ba3ca9eb71e333bf6bd380a3e50628dc6d4dae87725ce130c0f5935bdbf7e61d,2.2956548215909347,9.930936875484543,0.01068724846443736,0.010744561093778965,0.006836791215703975,0.013786407780216952,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw2_attempt1/ppl/ppl_report.json
llama8b/draw2/joint/c4,llama8b,draw2,16,joint,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,c2794fb464c182e6b400118fed73ff5a2720fedc65dd1250b4d8a28a0f18a92a,2.2800643638428264,9.77730969450153,-0.0049032092836709396,-0.004891208175691161,-0.006843861277456587,-0.003179302694012799,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V50_ppl_draws_llama8b_attempt1/ppl/ppl_report.json
llama8b/draw2/ce_matched/c4,llama8b,draw2,16,ce_matched,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,41e4d1a4020caf52e970fce54e11488aa9c8ed5fb07139d5ffa6e689a5022eeb,2.2794958138135324,9.771752384742317,-0.005471759312964952,-0.005456816504881503,-0.008170094769886626,-0.0032624054395404964,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw2_attempt1/ppl/ppl_report.json
llama8b/draw2/kl_matched/c4,llama8b,draw2,16,kl_matched,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,8a856ccd9fd527ec4b5357f275ece487abbc3d1e530d3cddb4a9c9696b3c73b9,2.279112083961891,9.768003390995853,-0.005855489164606542,-0.005838379199955005,-0.008318457423490678,-0.003749888501188052,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw2_attempt1/ppl/ppl_report.json
llama8b/draw3/ce_natural/c4,llama8b,draw3,16,ce_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,06e6b71879969ad1522a30dd257faf4804bb4303523916c0191b9b40350dac72,2.2798401526373007,9.77511775784569,-0.005127420489196677,-0.005114297707014399,-0.007073343241213892,-0.0034717541643370497,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw3_attempt1/ppl/ppl_report.json
llama8b/draw3/kl_natural/c4,llama8b,draw3,16,kl_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,f836ca43695c6e7e335ccbbae6a2ba71143559cd5db264a38182758a87a3174d,2.2943538001937944,9.918024915305416,0.009386227067297082,0.009430415843663864,0.006851721236727115,0.011644287136363595,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw3_attempt1/ppl/ppl_report.json
llama8b/draw3/joint/c4,llama8b,draw3,16,joint,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,d18b5356f29f43d3ec304f9d29cf847a4b783e34a8677ed3a5c4b41901b870a9,2.280374848959577,9.780345874963565,-0.004592724166920359,-0.0045821937365723995,-0.006133932848271772,-0.003179408859223243,524032,231,validated_reuse,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V50_ppl_draws_llama8b_attempt1/ppl/ppl_report.json
llama8b/draw3/ce_matched/c4,llama8b,draw3,16,ce_matched,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,8f9f8cb90452fafc2d23e09c7e912aa2295e50fc551aad96e0710ec371535e6d,2.28096944782819,9.786162986808137,-0.003998125298307453,-0.003990143436394875,-0.0055147410565157375,-0.002621529921970656,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw3_attempt1/ppl/ppl_report.json
llama8b/draw3/kl_matched/c4,llama8b,draw3,16,kl_matched,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,fcd4305bc27c9b5bca12f5037f946593168b879067d5ce8b34f8756228122fe0,2.2794473135016218,9.77127846319651,-0.0055202596248755675,-0.005505050989786355,-0.007699398915149725,-0.003621989106771417,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw3_attempt1/ppl/ppl_report.json
llama8b/draw4/ce_natural/c4,llama8b,draw4,16,ce_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,41cb693d9fc9c1ecb5d355bd548b12e92f66e483365eb3958860f6c59f1e3e0b,2.279374953869955,9.770571442666178,-0.00559261925654253,-0.005577009674508031,-0.007619202093869681,-0.003892707241447169,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw4_attempt1/ppl/ppl_report.json
llama8b/draw4/kl_natural/c4,llama8b,draw4,16,kl_natural,c4,8271ae214b17f2d54e549d842c91dc2f682d977111e07edc9cbd8ecc0f718b9c,bbb3713f7e4fecb3d4920c235dc81271dc4822ae30cd342138f3d0017b90fcb9,2.2941787917581533,9.916289329155877,0.00921121863165597,0.009253772463190202,0.005986784084861652,0.011963061360101742,524032,231,validated_new,2000,pointwise exploratory; no simultaneous or significance claim,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/continued_t2_llama8b_draw4_attempt1/ppl/ppl_report.json
